symbol	score.1	score.2	score.3	score.4	score.5	score.6	score.7	score.8
KRTAP10-7	1	0	1	1	0	156	156	0
ARL4D	1	0	1	1	0	168	168	0
ANKRD50	1	0	1	1	0	744	744	0
CHMP4C	1	0	1	1	0	177	177	137
C1QC	1	0	1	1	0	103	103	0
ESPN	1	0	1	1	0	115	115	0
OR2S2	1	0	1	1	0	12	12	0
CHD3	1	0	1	1	0	126	126	0
HPCAL4	1	0	1	1	0	144	144	0
ENO2	1	0	1	1	0	16	16	0
RBFOX3	1	0	1	1	0	202	202	0
STC2	1	0	1	1	0	240	240	0
OR52D1	1	0	1	1	0	268	268	0
HNRNPA1	1	0	1	1	0	283	283	0
IWS1	1	0	1	1	0	29	29	0
AJUBA	1	0	1	1	0	296	296	0
EIF5AL1	1	0	1	1	0	35	35	0
H3F3A	1	0	1	1	0	35	35	0
FADD	1	0	1	1	0	42	42	0
ZFP2	1	0	1	1	0	444	444	0
C2CD5	1	0	1	1	0	563	563	0
XPO7	1	0	1	1	0	594	594	0
FN1	1	0	1	1	0	80	80	0
ZHX3	1	0	1	1	0	838	838	0
COL1A2	1	0	1	1	0	988	988	0
PIK3CA	1	0	1	1	0	1047	1047	0
CABIN1	1	0	1	1	0	1238	1238	0
MTHFD2L	1	0	1	1	0	172	172	0
AKAP11	1	0	1	1	0	508	508	0
KCNT2	1	0	1	1	0	686	686	0
TAS2R31	1	0	1	1	0	93	93	0
CBX5	0	NA	NA	0	0	0	0	106
JAK3	1	0	1	1	0	114	114	0
LHX5	1	0	1	1	0	179	179	0
LCE4A	1	0	1	1	0	20	20	0
ZNF394	1	0	1	1	0	203	203	0
POLD2	1	0	1	1	0	266	266	0
JAKMIP1	1	0	1	1	0	3	3	0
TRIP13	1	0	1	1	0	316	316	0
CDK5RAP2	0	NA	NA	0	0	0	0	333
ARHGAP11A	1	0	1	1	0	347	347	0
ATXN7L3B	0	NA	NA	0	0	0	0	67
PITPNM1	1	0	1	1	0	903	903	0
KDM6B	1	0	1	1	0	1021	1021	0
BDP1	1	0	1	1	0	1811	1811	0
USP34	1	0	1	1	0	2313	2313	0
OR51A4	1	0	1	1	0	236	236	0
C19orf54	0	NA	NA	0	0	0	0	251
FBXO9	1	0	1	1	0	364	364	0
MARS	1	0	1	1	0	687	687	0
ANKIB1	1	0	1	1	0	923	923	0
FBXO38	1	0	1	1	0	1116	1116	0
SHISA9	1	0	1	1	0	134	134	0
RUFY4	1	0	1	1	0	137	137	0
ITPR3	1	0	1	1	0	1577	1577	0
MARCO	0	NA	NA	0	0	0	0	170
PIKFYVE	1	0	1	1	0	1880	1880	0
KLHDC9	0	NA	NA	0	0	0	0	19
MED25	0	NA	NA	0	0	0	0	201
HSPA12A	1	0	1	1	0	210	210	0
ARHGEF3	1	0	1	1	0	22	22	0
CHD7	1	0	1	1	0	2493	2493	0
ECHDC3	1	0	1	1	0	296	296	0
TRIL	0	NA	NA	0	0	0	0	394
TRIM22	1	0	1	1	0	403	403	0
TRIM51	1	0	1	1	0	403	403	0
LIG4	1	0	1	1	0	440	440	0
IQSEC1	1	0	1	1	0	444	444	0
CDC16	1	0	1	1	0	446	446	0
ERG	1	0	1	1	0	59	59	0
HUNK	1	0	1	1	0	654	654	0
TMEM155	1	0	1	1	0	87	87	0
OR5M11	1	0	1	1	0	158	158	0
CHD9	1	0	1	1	0	1802	1802	0
ISLR	1	0	1	1	0	2	2	0
PYGL	1	0	1	1	0	337	337	0
CPXM2	0	NA	NA	0	0	0	0	639
AKAP4	1	0	1	1	0	771	771	0
TRPM4	1	0	1	1	0	806	806	0
GLG1	0	NA	NA	0	0	0	0	0
PPFIA1	0	NA	NA	0	0	0	0	0
KIF18B	0	NA	NA	0	0	0	0	0
CYLC1	0	NA	NA	0	0	0	0	0
HIPK1	0	NA	NA	0	0	0	0	0
MURC	0	NA	NA	0	0	0	0	0
HMBS	0	NA	NA	0	0	0	0	0
CDH13	0	NA	NA	0	0	0	0	0
PSG4	0	NA	NA	0	0	0	0	0
TRRAP	0	NA	NA	0	0	0	0	0
ADH5	0	NA	NA	0	0	0	0	0
NPHS1	0	NA	NA	0	0	0	0	0
NAA38	0	NA	NA	0	0	0	0	0
DMRT2	0	NA	NA	0	0	0	0	0
PARVA	0	NA	NA	0	0	0	0	0
ADAMTS14	0	NA	NA	0	0	0	0	0
CSNK1D	0	NA	NA	0	0	0	0	0
MIPOL1	0	NA	NA	0	0	0	0	0
SPRYD3	0	NA	NA	0	0	0	0	0
LIMK2	0	NA	NA	0	0	0	0	0
TFEB	0	NA	NA	0	0	0	0	0
MFF	0	NA	NA	0	0	0	0	0
PCNX3	0	NA	NA	0	0	0	0	0
ENO4	0	NA	NA	0	0	0	0	0
ADAM21	0	NA	NA	0	0	0	0	0
CDH9	0	NA	NA	0	0	0	0	0
CHMP2B	0	NA	NA	0	0	0	0	0
SIAH1	0	NA	NA	0	0	0	0	0
SSC5D	0	NA	NA	0	0	0	0	0
KIF20A	0	NA	NA	0	0	0	0	0
PTPRC	0	NA	NA	0	0	0	0	0
TIAM2	0	NA	NA	0	0	0	0	0
TMEM206	0	NA	NA	0	0	0	0	0
TNRC6C	0	NA	NA	0	0	0	0	0
APOBR	0	NA	NA	0	0	0	0	0
F5	1	0	0.5	1	0	269	269	0
ALKBH1	1	0	1	1	0	147	147	0
CCDC77	1	0	1	1	0	187	187	0
PCCA	1	0	1	1	0	305	305	0
KCNQ4	1	0	1	1	0	431	431	0
ABLIM3	1	0	1	1	0	466	466	0
NOL11	1	0	1	1	0	510	510	0
DDX5	0	NA	NA	0	0	0	0	547
CD1A	1	0	1	1	0	59	59	0
FLCN	1	0	1	1	0	62	62	0
PCDH10	1	0	1	1	0	691	691	0
POLE	1	0	1	1	0	457	457	0
VAV3	1	0	1	1	0	486	486	0
PM20D1	1	0	1	1	0	491	491	0
ZRANB3	1	0	1	1	0	593	593	0
ME2	0	NA	NA	0	0	0	0	60
EIF4G3	1	0	1	1	0	1549	1549	0
TNNT2	1	0	1	1	0	27	27	0
HLA-G	1	0	1	1	0	332	332	0
ROBO2	1	0	0.5	1	0	164	164	0
KIAA1671	1	0	1	1	0	1159	1159	0
LRRK1	1	0	1	1	0	128	128	0
NRAP	1	0	1	1	0	1369	1369	0
FRG2C	1	0	1	1	0	144	144	0
IDI1	1	0	1	1	0	158	158	0
GPT	1	0	1	1	0	173	173	0
SPECC1L	1	0	0.5	1	0	79	79	0
SPG11	1	0	1	1	0	2288	2288	0
SLITRK1	1	0	1	1	0	234	234	0
TENM4	1	0	1	1	0	2573	2573	0
DACH2	1	0	1	1	0	274	274	0
SPNS2	1	0	1	1	0	360	360	0
PIK3AP1	1	0	0.5	1	0	379	379	0
CLUH	1	0	1	1	0	444	444	0
ANKRD17	1	0	1	1	0	588	588	0
L1CAM	1	0	1	1	0	638	638	0
IZUMO2	1	0	0.5	1	0	12	12	0
SMARCA2	1	0	1	1	0	717	717	0
CDH12	1	0	1	1	0	730	730	0
RASGRF2	1	0	1	1	0	824	824	0
TAS2R5	1	0	1	1	0	96	96	0
CSPP1	1	0	1	1	0	969	969	0
TBC1D31	1	0	1	1	0	985	985	0
OR52M1	1	0	1	1	0	249	249	0
EGR3	1	0	1	1	0	335	335	0
NPC1L1	1	0	1	1	0	989	989	0
TBC1D24	0	NA	NA	0	0	0	0	451
GOLGA2	0	NA	NA	0	0	0	0	516
ZNF320	1	0	1	1	0	254	254	0
AP1G2	0	NA	NA	0	0	0	0	389
KCTD16	1	0	0.5	1	0	79	79	0
ZSWIM3	0	NA	NA	0	0	0	0	92
ADGRA3	0	NA	NA	0	0	0	0	992
CD248	1	0	1	1	0	102	102	0
COL20A1	1	0	0.5	1	0	659	659	0
NKAPL	1	0	1	1	0	15	15	0
SOX7	1	0	1	1	0	168	168	0
NABP2	1	0	1	1	0	202	202	0
HEXIM2	1	0	1	1	0	242	242	0
G6PC3	1	0	1	1	0	260	260	0
SCARA3	1	0	1	1	0	264	264	0
GRID2IP	1	0	0.5	1	0	38	38	0
RPTN	1	0	1	1	0	296	296	0
ZNF324	1	0	1	1	0	309	309	0
TMEM145	1	0	1	1	0	316	316	0
KRTAP10-8	1	0	1	1	0	38	38	0
DLGAP3	1	0	1	1	0	395	395	0
GMEB1	1	0	1	1	0	430	430	0
SNTA1	1	0	1	1	0	473	473	0
HIST1H2AC	1	0	1	1	0	5	5	0
FMNL2	1	0	1	1	0	546	546	0
PARP12	1	0	0.5	1	0	425	425	0
ACTN1	1	0	1	1	0	602	602	0
NUP155	1	0	1	1	0	611	611	0
ADARB1	1	0	1	1	0	681	681	0
SLC28A3	1	0	1	1	0	92	92	0
LOX	1	0	1	1	0	414	414	0
CDKL5	1	0	0.5	1	0	6	6	0
KRR1	0	NA	NA	0	0	0	0	381
ZBTB1	0	NA	NA	0	0	0	0	524
DNAJC9	0	NA	NA	0	0	0	0	64
DLX1	1	0	1	1	0	140	140	0
CXCR4	0	NA	NA	0	0	0	0	244
FAM114A2	1	0	1	1	0	503	503	0
MGAT4C	1	0	1	1	0	95	95	0
LGALS12	1	0	1	1	0	110	110	0
ADGRA2	1	0	1	1	0	118	118	0
PDE2A	1	0	1	1	0	120	120	0
APC	1	0	1	1	0	125	125	0
ARHGAP35	1	0	1	1	0	1304	1304	0
CDH5	1	0	1	1	0	145	145	0
DUSP6	1	0	1	1	0	150	150	0
CRTC3	1	0	1	1	0	161	161	0
USP24	1	0	1	1	0	1651	1651	0
PCGF5	1	0	1	1	0	197	197	0
CYP20A1	1	0	1	1	0	237	237	0
AP1AR	1	0	1	1	0	262	262	0
ALOX12	1	0	1	1	0	270	270	0
ATP2A2	1	0	1	1	0	280	280	0
TMEM209	1	0	1	1	0	344	344	0
LBR	1	0	1	1	0	354	354	0
FOXC2	1	0	1	1	0	455	455	0
TMEM2	1	0	0.5	1	0	333	333	0
PDZRN3	1	0	1	1	0	495	495	0
CNBD1	1	0	1	1	0	58	58	0
COL1A1	1	0	1	1	0	80	80	0
CCDC53	1	0	1	1	0	90	90	0
ADNP	1	0	1	1	0	95	95	0
PKD2	1	0	1	1	0	961	961	0
PDK3	1	0	1	1	0	102	102	0
PLXNB2	1	0	0.5	1	0	780	780	0
TRAM1L1	0	NA	NA	0	0	0	0	11
RANBP2	1	0	0.5	1	0	1137	1137	0
VIP	1	0	1	1	0	119	119	0
GIPR	1	0	1	1	0	121	121	0
ITLN1	1	0	1	1	0	208	208	0
LRRC36	1	0	1	1	0	266	266	0
UBE3A	1	0	1	1	0	281	281	0
AMPH	1	0	1	1	0	302	302	0
TRAPPC12	1	0	1	1	0	312	312	0
TSHZ3	1	0	1	1	0	32	32	0
CDCP1	1	0	0.5	1	0	453	453	0
MECP2	1	0	1	1	0	469	469	0
SLC44A5	1	0	0.5	1	0	20	20	0
NXPH2	1	0	1	1	0	66	66	0
SSH1	1	0	1	1	0	661	661	0
ATP13A2	1	0	1	1	0	699	699	0
SLIT1	1	0	1	1	0	735	735	0
VWA5B2	1	0	1	1	0	786	786	0
MROH2B	1	0	1	1	0	794	794	0
RHBDF1	1	0	1	1	0	826	826	0
RGS22	1	0	1	1	0	845	845	0
ADSSL1	1	0	0.5	1	0	86	86	0
IL31	1	0	1	1	0	86	86	0
CEBPB	0	NA	NA	0	0	0	0	113
TNS3	1	0	1	1	0	476	476	787
SYTL4	1	0	1	1	0	149	149	0
SRRM2	1	0	1	1	0	1705	1705	0
TMEM176A	1	0	1	1	0	173	173	0
CD63	1	0	1	1	0	232	232	0
SEMA3D	1	0	1	1	0	265	265	0
TNXB	1	0	1	1	0	2783	2783	0
OR1S2	1	0	1	1	0	306	306	0
FOXG1	1	0	1	1	0	320	320	0
ST6GALNAC1	1	0	1	1	0	47	47	0
SOCS5	1	0	1	1	0	478	478	0
ATP2B1	0	NA	NA	0	0	0	0	484
NDUFB8	1	0	1	1	0	5	5	0
ENPEP	1	0	0.5	1	0	245	245	0
SULF2	1	0	1	1	0	800	800	0
EPHA1	1	0	1	1	0	88	88	0
AQR	1	0	1	1	0	943	943	0
IKZF1	1	0	1	1	0	97	97	0
GRK2	0	NA	NA	0	0	0	0	0
ATF1	0	NA	NA	0	0	0	0	0
TMPRSS7	0	NA	NA	0	0	0	0	0
SDK1	0	NA	NA	0	0	0	0	0
KLHL10	0	NA	NA	0	0	0	0	0
CYP21A2	0	NA	NA	0	0	0	0	0
AJAP1	0	NA	NA	0	0	0	0	0
GSC	0	NA	NA	0	0	0	0	0
SEMG2	0	NA	NA	0	0	0	0	0
CAMKV	0	NA	NA	0	0	0	0	0
BTBD2	0	NA	NA	0	0	0	0	0
FOXN3	0	NA	NA	0	0	0	0	0
DSG2	0	NA	NA	0	0	0	0	0
TGIF2LX	0	NA	NA	0	0	0	0	0
MCRS1	0	NA	NA	0	0	0	0	0
KLHL31	0	NA	NA	0	0	0	0	0
GCNT4	0	NA	NA	0	0	0	0	0
ADAMTS3	0	NA	NA	0	0	0	0	0
CELA3B	0	NA	NA	0	0	0	0	0
ZNF846	0	NA	NA	0	0	0	0	0
HLA-DQA1	0	NA	NA	0	0	0	0	0
ISM1	0	NA	NA	0	0	0	0	0
NF2	0	NA	NA	0	0	0	0	0
PRKD3	0	NA	NA	0	0	0	0	0
NOP2	0	NA	NA	0	0	0	0	0
RORA	0	NA	NA	0	0	0	0	0
TGFB2	0	NA	NA	0	0	0	0	0
NDN	0	NA	NA	0	0	0	0	0
NEK8	0	NA	NA	0	0	0	0	0
RGP1	0	NA	NA	0	0	0	0	0
HAUS7	0	NA	NA	0	0	0	0	0
CCNL2	0	NA	NA	0	0	0	0	0
HHLA1	0	NA	NA	0	0	0	0	0
PSD2	0	NA	NA	0	0	0	0	0
PDHA2	0	NA	NA	0	0	0	0	0
LARP7	0	NA	NA	0	0	0	0	0
MAML1	0	NA	NA	0	0	0	0	0
MGRN1	0	NA	NA	0	0	0	0	0
SLC36A4	0	NA	NA	0	0	0	0	0
GPC4	0	NA	NA	0	0	0	0	0
FBP2	0	NA	NA	0	0	0	0	0
TSNARE1	0	NA	NA	0	0	0	0	0
PTPRM	0	NA	NA	0	0	0	0	0
KCNIP4	0	NA	NA	0	0	0	0	0
PRRC2A	0	NA	NA	0	0	0	0	0
MSL1	0	NA	NA	0	0	0	0	0
EBF3	0	NA	NA	0	0	0	0	0
EBF2	0	NA	NA	0	0	0	0	0
TRAFD1	0	NA	NA	0	0	0	0	0
SLC5A7	0	NA	NA	0	0	0	0	0
C1orf141	0	NA	NA	0	0	0	0	0
MSLN	0	NA	NA	0	0	0	0	0
SMO	0	NA	NA	0	0	0	0	0
INPP5E	0	NA	NA	0	0	0	0	0
PLK2	0	NA	NA	0	0	0	0	0
PCDHGB1	0	NA	NA	0	0	0	0	0
CXorf67	0	NA	NA	0	0	0	0	0
MTHFD1L	1	0	1	1	0	637	637	0
EMILIN2	0	NA	NA	0	0	0	0	0
PSG9	0	NA	NA	0	0	0	0	0
DAAM2	0	NA	NA	0	0	0	0	0
PPP6R2	0	NA	NA	0	0	0	0	0
CUX2	0	NA	NA	0	0	0	0	0
DNAJC12	0	NA	NA	0	0	0	0	0
PREX2	0	NA	NA	0	0	0	0	0
ZFYVE26	1	0	1	1	0	1161	1161	0
CORIN	1	0	1	1	0	123	123	0
SLC2A12	1	0	1	1	0	18	18	0
OTOGL	1	0	1	1	0	1846	1846	0
ZFP36L1	1	0	1	1	0	242	242	0
NAP1L1	1	0	1	1	0	272	272	0
EIF2D	1	0	1	1	0	35	35	0
ZMIZ2	1	0	1	1	0	379	379	0
SFXN4	1	0	1	1	0	47	47	0
PCLO	1	0	1	1	0	609	609	0
PTCD1	1	0	1	1	0	63	63	0
TOP1	1	0	1	1	0	620	620	185
RARA	0	NA	NA	0	0	0	0	191
FUCA1	1	0	1	1	0	239	239	0
OR52I2	1	0	1	1	0	282	282	0
FOXS1	0	NA	NA	0	0	0	0	45
PRPF38B	0	NA	NA	0	0	0	0	71
SP140	1	0	1	1	0	113	113	0
C5orf42	1	0	1	1	0	1250	1250	0
LRRC4B	1	0	1	1	0	129	129	0
TRIP12	1	0	1	1	0	1387	1387	0
GLI2	1	0	1	1	0	1436	1436	0
CT47B1	1	0	1	1	0	157	157	0
ANXA2R	1	0	1	1	0	176	176	0
KCNA6	1	0	1	1	0	177	177	0
ALG10	1	0	0.5	1	0	2	2	0
GALNT12	1	0	1	1	0	202	202	0
FASN	1	0	1	1	0	2089	2089	0
HIST1H1A	1	0	1	1	0	210	210	0
BCL3	1	0	1	1	0	212	212	0
BEX5	1	0	1	1	0	22	22	0
DDX53	1	0	1	1	0	226	226	0
POLR1A	1	0	1	1	0	229	229	0
YTHDF3	1	0	1	1	0	232	232	0
CSAD	1	0	1	1	0	236	236	0
BDKRB2	1	0	1	1	0	26	26	0
LETM1	1	0	1	1	0	282	282	0
PLEKHG6	1	0	1	1	0	322	322	0
GABRB1	1	0	1	1	0	325	325	0
GUCY1A3	1	0	1	1	0	33	33	0
ACADS	1	0	1	1	0	331	331	0
QTRT1	1	0	1	1	0	332	332	0
CRELD2	1	0	1	1	0	334	334	0
CRISPLD1	1	0	1	1	0	340	340	0
CD209	1	0	1	1	0	357	357	0
GTF2IRD1	1	0	1	1	0	366	366	0
E2F3	1	0	1	1	0	376	376	0
ITGB6	1	0	1	1	0	392	392	0
KRT6A	1	0	1	1	0	403	403	0
PIGO	1	0	1	1	0	419	419	0
LGALS8	1	0	1	1	0	43	43	0
KCNC4	1	0	1	1	0	465	465	0
NPIPB5	1	0	1	1	0	496	496	0
GNAL	1	0	1	1	0	50	50	0
MPP3	1	0	1	1	0	538	538	0
PARP1	1	0	1	1	0	543	543	0
GATA1	1	0	1	1	0	55	55	0
PATZ1	1	0	1	1	0	57	57	0
BACH2	2	1	1	2	2	599	599	0
PLEKHA7	1	0	1	1	0	620	620	0
TFAP2C	1	0	1	1	0	68	68	0
MBOAT4	1	0	1	1	0	70	70	0
CDH22	1	0	1	1	0	774	774	0
ATP6V0A1	1	0	1	1	0	781	781	0
CDH3	1	0	1	1	0	790	790	0
NLRP5	1	0	0.5	1	0	14	14	0
MROH5	1	0	1	1	0	84	84	0
TLN1	1	0	1	1	0	859	859	0
ZNF541	0	NA	NA	0	0	0	0	364
DAAM1	1	0	0.5	1	0	641	641	0
SLC1A3	1	0	1	1	0	141	141	0
ANKRD35	1	0	1	1	0	191	191	0
MUC17	1	0	1	1	0	2034	2034	0
LIPN	1	0	1	1	0	211	211	0
SYT7	1	0	1	1	0	235	235	0
VPS13B	1	0	1	1	0	2713	2713	0
FAM63B	1	0	1	1	0	363	363	0
SELE	1	0	1	1	0	448	448	0
C1orf54	1	0	1	1	0	52	52	0
LARP4	1	0	1	1	0	64	64	0
ZNF804B	1	0	1	1	0	769	769	0
ZPLD1	1	0	1	1	0	93	93	0
C2orf54	1	0	1	1	0	94	94	0
FNDC3B	0	NA	NA	0	0	0	0	536
SCN7A	1	0	1	1	0	1333	1333	0
RBBP7	1	0	1	1	0	252	252	0
TBC1D21	1	0	1	1	0	281	281	0
OR5H14	1	0	1	1	0	304	304	0
ATP1A3	1	0	1	1	0	345	345	0
TEP1	0	NA	NA	0	0	0	0	507
DDX47	0	NA	NA	0	0	0	0	143
MED4	1	0	1	1	0	164	164	0
ZNF486	0	NA	NA	0	0	0	0	181
OR7A10	1	0	1	1	0	283	283	0
SPRR2G	1	0	1	1	0	35	35	0
GABRA2	1	0	0.5	1	0	400	400	0
ZIC3	1	0	1	1	0	460	460	0
ARHGAP33	1	0	1	1	0	521	521	0
MTMR8	1	0	1	1	0	544	544	0
WDR6	1	0	1	1	0	564	564	0
GPRIN1	1	0	1	1	0	705	705	0
YPEL4	1	0	1	1	0	8	8	0
RIPK2	1	0	1	1	0	121	121	0
CALB2	1	0	1	1	0	123	123	0
CAND1	1	0	1	1	0	194	194	0
PCK1	1	0	1	1	0	28	28	0
REG4	0	NA	NA	0	0	0	0	46
CCDC88B	1	0	1	1	0	642	642	0
SLC4A2	1	0	1	1	0	875	875	0
HIST1H1E	1	0	0.5	1	0	102	102	0
MXRA5	1	0	0.5	1	0	1143	1143	0
TMEM200A	1	0	1	1	0	218	218	0
FRMD7	1	0	1	1	0	298	298	0
PNPLA1	0	NA	NA	0	0	0	0	303
GRK4	1	0	1	1	0	55	55	0
KMT2B	1	0	1	1	0	703	703	1879
CCDC142	1	0	1	1	0	705	705	0
RASGEF1A	1	0	1	1	0	77	77	0
ZFP62	1	0	1	1	0	853	853	0
CLIP1	1	0	1	1	0	978	978	0
HPS5	0	NA	NA	0	0	0	0	0
PECR	0	NA	NA	0	0	0	0	0
DOT1L	0	NA	NA	0	0	0	0	0
CD300LG	0	NA	NA	0	0	0	0	0
METTL7B	1	0	1	1	0	122	122	0
OR56A3	0	NA	NA	0	0	0	0	0
NLRP10	0	NA	NA	0	0	0	0	0
MAN1B1	0	NA	NA	0	0	0	0	0
OGFOD3	0	NA	NA	0	0	0	0	0
ERGIC1	0	NA	NA	0	0	0	0	0
CA14	0	NA	NA	0	0	0	0	0
OR1D5	0	NA	NA	0	0	0	0	0
HEY1	0	NA	NA	0	0	0	0	0
HDAC7	0	NA	NA	0	0	0	0	0
PDLIM7	0	NA	NA	0	0	0	0	0
ADA	0	NA	NA	0	0	0	0	0
FNBP4	0	NA	NA	0	0	0	0	0
OMA1	0	NA	NA	0	0	0	0	0
CACNG3	0	NA	NA	0	0	0	0	0
TACC2	0	NA	NA	0	0	0	0	0
TRIM58	0	NA	NA	0	0	0	0	0
SELL	0	NA	NA	0	0	0	0	0
NR2F6	0	NA	NA	0	0	0	0	0
ZNF521	0	NA	NA	0	0	0	0	0
KIAA2026	0	NA	NA	0	0	0	0	0
FHDC1	0	NA	NA	0	0	0	0	0
NRROS	0	NA	NA	0	0	0	0	0
GPATCH1	0	NA	NA	0	0	0	0	0
SAP130	0	NA	NA	0	0	0	0	0
SMAD7	0	NA	NA	0	0	0	0	0
ZNF277	0	NA	NA	0	0	0	0	0
NUMB	0	NA	NA	0	0	0	0	0
KLHL7	0	NA	NA	0	0	0	0	0
ZNF595	0	NA	NA	0	0	0	0	0
KDM4A	0	NA	NA	0	0	0	0	0
INSC	0	NA	NA	0	0	0	0	0
ABLIM1	0	NA	NA	0	0	0	0	0
TARM1	0	NA	NA	0	0	0	0	0
PHLDB2	0	NA	NA	0	0	0	0	0
FARP2	0	NA	NA	0	0	0	0	0
DENND6A	0	NA	NA	0	0	0	0	0
ATP2B2	0	NA	NA	0	0	0	0	0
FAM193B	0	NA	NA	0	0	0	0	0
OR6F1	0	NA	NA	0	0	0	0	0
ATP13A4	0	NA	NA	0	0	0	0	0
ATRNL1	0	NA	NA	0	0	0	0	0
USP20	0	NA	NA	0	0	0	0	0
OR10H5	1	0	1	1	0	139	139	0
RGS19	0	NA	NA	0	0	0	0	0
TIE1	1	0	1	1	0	419	419	0
KCNJ14	0	NA	NA	0	0	0	0	0
ZNF160	0	NA	NA	0	0	0	0	0
TET3	0	NA	NA	0	0	0	0	0
CDHR2	0	NA	NA	0	0	0	0	0
MED12L	0	NA	NA	0	0	0	0	25
CD9	1	0	1	1	0	106	106	0
ADCY5	1	0	1	1	0	1071	1071	0
ISM2	1	0	1	1	0	116	116	0
ARMCX1	1	0	1	1	0	119	119	0
RFX2	1	0	1	1	0	12	12	0
SIX4	1	0	1	1	0	13	13	0
CYP26C1	1	0	1	1	0	15	15	0
KLF4	0	NA	NA	0	0	0	0	15
IQGAP3	1	0	1	1	0	1540	1540	0
SNX20	1	0	1	1	0	170	170	0
CASS4	1	0	1	1	0	18	18	0
FTO	1	0	1	1	0	197	197	0
TNC	1	0	1	1	0	1987	1987	0
FBXO16	1	0	1	1	0	215	215	0
RNF165	1	0	1	1	0	22	22	0
MAP3K1	1	0	1	1	0	230	230	0
SOHLH2	1	0	1	1	0	239	239	0
HDHD3	1	0	1	1	0	240	240	0
ITGAL	1	0	1	1	0	241	241	0
KIF13B	1	0	1	1	0	255	255	0
TMEM30A	1	0	1	1	0	265	265	0
DHCR7	1	0	1	1	0	269	269	0
RRBP1	1	0	1	1	0	283	283	0
SIRT1	1	0	1	1	0	284	284	0
WASF2	1	0	1	1	0	287	287	0
FDFT1	1	0	1	1	0	298	298	0
OR2C3	1	0	1	1	0	318	318	0
USP51	1	0	1	1	0	34	34	0
SECISBP2	1	0	1	1	0	344	344	0
NGFR	1	0	1	1	0	363	363	0
CYFIP1	1	0	1	1	0	364	364	0
RBM10	1	0	1	1	0	409	409	0
RBPJL	1	0	1	1	0	411	411	0
ZNF648	1	0	1	1	0	458	458	0
LDOC1L	1	0	1	1	0	48	48	0
NLRP12	1	0	1	1	0	493	493	0
ZNF205	1	0	1	1	0	493	493	0
GRIN2D	1	0	1	1	0	496	496	0
TTBK1	1	0	1	1	0	522	522	0
PCDHGB2	1	0	1	1	0	559	559	0
FBXW8	1	0	1	1	0	562	562	0
SLC23A2	1	0	1	1	0	58	58	0
ECEL1	1	0	1	1	0	585	585	0
GMPS	1	0	1	1	0	63	63	0
BCL2L1	1	0	1	1	0	64	64	0
DNAJC14	1	0	1	1	0	675	675	0
AMER3	1	0	1	1	0	70	70	0
RPS6KA4	1	0	1	1	0	70	70	0
IGSF3	1	0	1	1	0	714	714	0
TMEM63C	1	0	1	1	0	785	785	0
ZNF330	1	0	1	1	0	8	8	0
NCOA1	1	0	1	1	0	954	954	0
RBBP9	1	0	1	1	0	98	98	0
CUL3	1	0	1	1	0	127	127	0
RRAGC	1	0	1	1	0	181	181	0
IFIT1B	1	0	1	1	0	189	189	0
NUDT9	1	0	0.5	1	0	260	260	0
MAGIX	1	0	1	1	0	127	127	0
DCAF11	1	0	1	1	0	18	18	0
ACVR1	1	0	1	1	0	242	242	0
FAM9A	1	1	1	2	2	253	264	0
RMDN2	1	0	1	1	0	274	274	0
LRCH4	1	0	1	1	0	316	316	0
IFI16	1	0	1	1	0	643	643	0
TTC1	1	0	1	1	0	262	262	0
NECAP1	1	0	1	1	0	92	92	0
HECW2	1	0	1	1	0	1125	1125	0
PXDN	1	0	1	1	0	1166	1166	0
SATL1	1	0	1	1	0	163	163	0
SHROOM3	1	0	1	1	0	1886	1886	0
HSD11B1	1	0	1	1	0	192	192	0
MGMT	1	0	1	1	0	213	213	0
DNAJA4	1	0	1	1	0	256	256	0
INVS	1	0	1	1	0	331	331	0
DLG2	1	0	1	1	0	38	38	0
PRB3	1	0	1	1	0	38	38	0
FIBIN	1	0	1	1	0	41	41	0
MIEF2	1	0	1	1	0	452	452	0
LILRB5	1	0	1	1	0	499	499	0
NRXN2	1	0	1	1	0	600	600	0
TTC27	1	0	1	1	0	678	678	0
HK2	1	0	0.5	1	0	386	386	0
SLC16A7	1	0	1	1	0	93	93	0
PROKR1	1	0	1	1	0	158	158	0
ANAPC10	1	0	1	1	0	176	176	0
SDCBP2	1	0	1	1	0	180	180	0
LARGE1	1	0	1	1	0	219	219	0
HIVEP2	1	0	1	1	0	220	220	0
KLHL28	1	0	1	1	0	319	319	0
JAK2	1	0	1	1	0	328	328	0
IGF2R	1	0	1	1	0	339	339	0
ART3	1	0	1	1	0	383	383	0
DGCR8	1	0	1	1	0	87	87	0
OR2Y1	1	0	1	1	0	92	92	0
DSCAM	1	0	1	1	0	996	996	0
PCTP	1	0	1	1	0	123	123	0
CNTD1	1	0	1	1	0	153	153	0
TTC4	1	0	1	1	0	188	188	0
SCG3	1	0	1	1	0	189	189	0
OR11H1	1	0	1	1	0	235	235	0
GLIPR1	1	0	1	1	0	264	264	0
SLC10A5	1	0	1	1	0	309	309	0
OMG	1	0	1	1	0	318	318	0
FGF23	1	0	1	1	0	39	39	0
CCDC88A	1	0	1	1	0	479	479	0
PANK2	1	0	1	1	0	48	48	0
PUDP	1	0	1	1	0	55	55	0
