symbol	syn.obs	missense.obs	nonsense.obs	fs.obs	inframe.obs	max.missense	max.nonsense	max.prot	cds.id	length
LGALS3	0	1	0	0	0	NA	NA	NA	ENST00000254301	2250
LGALS8	0	1	0	0	0	NA	NA	NA	ENST00000341872	2853
LGI1	0	1	0	0	0	NA	NA	NA	ENST00000371418	5013
LHFPL4	0	1	0	0	0	NA	NA	NA	ENST00000287585	2223
LHFPL5	0	1	0	0	0	NA	NA	NA	ENST00000360215	1971
LHX5	0	1	0	0	0	NA	NA	NA	ENST00000261731	3618
LHX6	0	1	0	0	0	NA	NA	NA	ENST00000373755	3267
LIG4	0	1	0	0	0	NA	NA	NA	ENST00000356922	8199
LILRB1	0	1	0	0	0	NA	NA	NA	ENST00000324602	5868
LILRB5	0	1	0	0	0	NA	NA	NA	ENST00000449561	5319
LIMK2	1	0	0	0	0	NA	NA	NA	ENST00000331728	5742
LIN28B	1	0	0	0	0	NA	NA	NA	ENST00000345080	2250
LINGO3	0	1	0	0	0	NA	NA	NA	ENST00000585527	5328
LIPN	0	1	0	0	0	NA	NA	NA	ENST00000404459	3582
LMNB1	1	0	0	0	1	NA	NA	NA	ENST00000261366	5274
LMTK2	1	0	0	0	0	NA	NA	NA	ENST00000297293	13527
LNPK	0	1	0	0	0	NA	NA	NA	ENST00000272748	3852
LONP1	0	1	0	0	0	NA	NA	NA	ENST00000360614	8631
LONRF3	0	2	0	0	0	NA	NA	NA	ENST00000371628	6831
LOX	0	1	0	0	0	NA	NA	NA	ENST00000231004	3753
LOXHD1	1	1	0	0	0	NA	NA	NA	ENST00000300591	10026
LOXL3	1	0	0	0	0	NA	NA	NA	ENST00000264094	6777
LPA	1	0	0	0	0	NA	NA	NA	ENST00000316300	18360
LPAR2	0	1	0	0	0	NA	NA	NA	ENST00000407877	3159
LPCAT4	0	0	1	0	0	NA	NA	NA	ENST00000314891	4716
LPXN	1	0	0	0	0	NA	NA	NA	ENST00000395074	3474
LRCH4	0	1	0	0	0	NA	NA	NA	ENST00000310300	6147
LRFN3	0	1	0	0	0	NA	NA	NA	ENST00000246529	5652
LRFN5	0	2	0	0	0	NA	NA	NA	ENST00000298119	6471
LRIG3	0	1	0	0	0	NA	NA	NA	ENST00000320743	10071
LRIT2	0	0	1	0	0	NA	NA	NA	ENST00000372113	4950
LRP1	2	5	0	0	0	-0.244579384315259	-4.99999958698944	NA	ENST00000243077	40896
LRP10	1	0	0	0	0	NA	NA	NA	ENST00000359591	6417
LRP1B	0	1	0	0	0	NA	NA	NA	ENST00000389484	41391
LRP4	0	0	0	2	0	NA	NA	NA	ENST00000378623	17145
LRP6	0	1	0	0	0	NA	NA	NA	ENST00000261349	14517
LRRC14	1	0	0	0	0	NA	NA	NA	ENST00000292524	4437
LRRC14B	1	1	0	0	0	NA	NA	NA	ENST00000328278	4626
LRRC24	1	0	0	0	0	NA	NA	NA	ENST00000529415	4617
LRRC31	0	1	0	0	0	NA	NA	NA	ENST00000316428	4968
LRRC32	1	0	0	0	0	NA	NA	NA	ENST00000260061	5958
LRRC36	0	1	0	0	0	NA	NA	NA	ENST00000329956	6786
LRRC43	0	1	0	0	0	NA	NA	NA	ENST00000339777	5904
LRRC4B	0	1	0	0	0	NA	NA	NA	ENST00000389201	6417
LRRC4C	0	2	0	0	0	NA	NA	NA	ENST00000278198	5760
LRRC61	0	1	0	0	0	NA	NA	NA	ENST00000323078	2331
LRRC63	1	0	0	0	0	NA	NA	NA	ENST00000378805	4554
LRRC7	0	1	0	0	0	NA	NA	NA	ENST00000035383	13833
LRRC71	0	1	0	0	0	NA	NA	NA	ENST00000337428	5031
LRRCC1	1	0	0	0	0	NA	NA	NA	ENST00000360375	9288
LRRD1	0	0	2	0	0	NA	NA	NA	ENST00000430130	7740
LRRIQ1	0	0	1	0	0	NA	NA	NA	ENST00000393217	15498
LRRK1	0	1	0	0	0	NA	NA	NA	ENST00000388948	18135
LRRK2	0	0	1	0	0	NA	NA	NA	ENST00000298910	22743
LRRN3	0	1	0	0	0	NA	NA	NA	ENST00000308478	6372
LRRTM4	0	1	0	0	0	NA	NA	NA	ENST00000409093	5310
LSM3	0	1	0	0	0	NA	NA	NA	ENST00000306024	918
LTBP3	0	1	0	0	0	NA	NA	NA	ENST00000301873	11727
LUZP2	0	0	0	1	0	NA	NA	NA	ENST00000336930	3114
LVRN	0	1	0	1	0	NA	NA	NA	ENST00000357872	8910
LY75	0	1	0	0	0	NA	NA	NA	ENST00000263636	15498
LYG2	0	1	0	0	0	NA	NA	NA	ENST00000333017	1908
LYPD1	1	0	0	0	0	NA	NA	NA	ENST00000397463	1269
LYPD5	0	0	0	1	0	NA	NA	NA	ENST00000377950	2259
LZTFL1	0	1	0	0	0	NA	NA	NA	ENST00000296135	2691
LZTS2	0	1	0	0	0	NA	NA	NA	ENST00000370220	6021
MAATS1	0	1	0	0	0	NA	NA	NA	ENST00000273390	6903
MAB21L2	0	1	0	0	0	NA	NA	NA	ENST00000317605	3231
MACF1	0	2	0	1	0	4.99999978917445	2.83002358638882	NA	ENST00000372915	66492
MAEA	0	1	0	0	0	NA	NA	NA	ENST00000303400	3564
MAG	1	0	0	0	0	NA	NA	NA	ENST00000392213	5634
MAGEA12	1	0	0	0	0	NA	NA	NA	ENST00000357916	2826
MAGEB4	0	1	0	0	0	NA	NA	NA	ENST00000378982	3114
MAGEB6	0	1	0	0	0	NA	NA	NA	ENST00000379034	3663
MAGEC1	0	1	0	0	0	NA	NA	NA	ENST00000285879	10278
MAGED1	0	1	0	0	0	NA	NA	NA	ENST00000326587	7002
MAGEE1	0	0	1	0	1	NA	NA	NA	ENST00000361470	8613
MAGEE2	0	1	0	0	0	NA	NA	NA	ENST00000373359	4707
MAGEL2	0	1	0	0	0	NA	NA	NA	ENST00000532292	11241
MAGIX	0	1	0	0	0	NA	NA	NA	ENST00000595224	3006
MAGOHB	1	0	0	0	0	NA	NA	NA	ENST00000320756	1332
MAML1	1	0	0	0	0	NA	NA	NA	ENST00000292599	9144
MAMLD1	1	1	1	0	0	-1.11950255893171	1.84752452196554	NA	ENST00000262858	6966
MAN1B1	1	0	0	0	0	NA	NA	NA	ENST00000371589	6291
MAN2A1	0	2	0	0	0	NA	NA	NA	ENST00000261483	10296
MAN2A2	1	0	0	0	0	NA	NA	NA	ENST00000360468	10350
MANBA	0	1	0	0	0	NA	NA	NA	ENST00000226578	7911
MANBAL	1	0	0	0	0	NA	NA	NA	ENST00000373605	765
MANEAL	0	1	0	0	0	NA	NA	NA	ENST00000373045	4113
MAP1B	0	1	0	1	0	NA	NA	NA	ENST00000296755	22212
MAP1S	1	0	0	0	0	NA	NA	NA	ENST00000324096	9531
MAP2	0	1	0	0	0	NA	NA	NA	ENST00000360351	16443
MAP3K1	0	1	0	0	0	NA	NA	NA	ENST00000399503	13608
MAP3K14	0	2	0	0	0	NA	NA	NA	ENST00000344686	8523
MAP3K15	1	1	0	0	0	NA	NA	NA	ENST00000338883	11817
MAP3K19	0	1	0	0	0	NA	NA	NA	ENST00000375845	11952
MAP3K4	0	1	0	0	0	NA	NA	NA	ENST00000392142	14472
MAP3K5	1	0	0	0	0	NA	NA	NA	ENST00000359015	12366
MAP3K8	0	1	0	0	0	NA	NA	NA	ENST00000263056	4203
MAP7D3	0	2	0	0	0	NA	NA	NA	ENST00000316077	7884
MARCH10	0	1	0	0	0	NA	NA	NA	ENST00000311269	7272
MARCH4	0	1	0	0	0	NA	NA	NA	ENST00000273067	3690
MARCO	0	0	0	1	0	NA	NA	NA	ENST00000327097	4680
MARK1	0	1	0	0	0	NA	NA	NA	ENST00000366917	7155
MARS	0	1	0	0	0	NA	NA	NA	ENST00000262027	8100
MAST4	0	2	0	0	0	NA	NA	NA	ENST00000403625	23607
MATK	0	1	0	0	0	NA	NA	NA	ENST00000310132	4563
MBOAT4	0	1	0	0	0	NA	NA	NA	ENST00000320542	3915
MC1R	0	1	0	0	0	NA	NA	NA	ENST00000555147	2853
MC3R	0	1	0	0	0	NA	NA	NA	ENST00000243911	2907
MCC	0	1	0	0	0	NA	NA	NA	ENST00000408903	9171
MCF2L2	0	1	0	1	0	NA	NA	NA	ENST00000328913	10026
MCHR1	0	1	0	0	0	NA	NA	NA	ENST00000249016	3798
MCM7	1	0	0	0	0	NA	NA	NA	ENST00000303887	6471
MCM9	0	1	0	0	0	NA	NA	NA	ENST00000316316	10287
MCOLN1	2	0	0	0	0	NA	NA	NA	ENST00000264079	5220
MCPH1	1	0	0	0	0	NA	NA	NA	ENST00000344683	7515
MCRS1	1	0	0	0	0	NA	NA	NA	ENST00000343810	4158
MDC1	0	1	0	0	0	NA	NA	NA	ENST00000376406	18801
MDM2	0	1	1	0	0	NA	NA	NA	ENST00000258149	4473
ME2	0	0	0	1	0	NA	NA	NA	ENST00000321341	5256
MECP2	0	1	0	0	0	NA	NA	NA	ENST00000303391	4374
MED12L	0	0	0	1	0	NA	NA	NA	ENST00000474524	19305
MED23	0	0	1	0	0	NA	NA	NA	ENST00000368068	12312
MED25	0	0	0	1	0	NA	NA	NA	ENST00000312865	6723
MED4	0	1	0	0	0	NA	NA	NA	ENST00000258648	2430
MEF2C	0	1	0	0	0	NA	NA	NA	ENST00000437473	4257
MEFV	2	1	0	0	0	-1.8680045583313	-4.99998056286403	NA	ENST00000219596	7029
MEGF8	1	1	0	0	0	NA	NA	NA	ENST00000251268	25605
MEN1	0	0	3	2	0	-4.99993807405704	4.99999964554331	NA	ENST00000337652	5535
MEPE	0	1	0	0	0	NA	NA	NA	ENST00000361056	4725
MESDC2	0	1	0	0	0	NA	NA	NA	ENST00000261758	2106
METTL14	0	1	0	0	0	NA	NA	NA	ENST00000388822	4104
METTL18	1	0	0	0	0	NA	NA	NA	ENST00000303469	3348
METTL7B	1	1	0	0	0	NA	NA	NA	ENST00000394252	2196
MEX3C	1	0	0	0	0	NA	NA	NA	ENST00000406189	5931
MFF	1	0	0	0	0	NA	NA	NA	ENST00000353339	3078
MFSD6	0	1	0	0	0	NA	NA	NA	ENST00000281416	7119
MFSD6L	0	1	0	0	0	NA	NA	NA	ENST00000329805	5274
MGA	0	0	0	1	0	NA	NA	NA	ENST00000219905	27585
MGAT3	0	0	0	0	1	NA	NA	NA	ENST00000341184	4797
MGAT4C	0	1	0	0	0	NA	NA	NA	ENST00000548651	4302
MGMT	0	1	0	0	0	NA	NA	NA	ENST00000306010	2142
MGRN1	1	0	0	0	0	NA	NA	NA	ENST00000399577	4968
MGST1	0	0	0	1	0	NA	NA	NA	ENST00000010404	1395
MIA3	0	0	0	1	0	NA	NA	NA	ENST00000344922	17163
MICA	1	0	0	0	0	NA	NA	NA	ENST00000449934	2988
MICAL1	0	0	1	0	0	NA	NA	NA	ENST00000358807	9603
MICAL3	0	2	0	0	0	NA	NA	NA	ENST00000441493	18018
MICALCL	0	1	0	0	0	NA	NA	NA	ENST00000256186	6255
MICU1	0	1	0	0	0	NA	NA	NA	ENST00000361114	4284
MIEF2	0	1	0	0	0	NA	NA	NA	ENST00000323019	4086
MIER3	0	0	0	1	0	NA	NA	NA	ENST00000381199	4950
MINK1	0	1	0	0	0	NA	NA	NA	ENST00000355280	11988
MIPEP	0	1	0	0	0	NA	NA	NA	ENST00000382172	6417
MIPOL1	1	0	0	0	0	NA	NA	NA	ENST00000327441	3978
MKI67	1	1	0	0	0	NA	NA	NA	ENST00000368654	29304
MLH1	1	0	0	0	0	NA	NA	NA	ENST00000231790	6804
MLIP	0	1	0	0	0	NA	NA	NA	ENST00000274897	4122
MME	0	1	0	0	0	NA	NA	NA	ENST00000360490	6750
MMP19	0	1	0	0	0	NA	NA	NA	ENST00000322569	4572
MMP8	2	0	0	0	0	NA	NA	NA	ENST00000236826	4203
MMP9	0	1	0	0	0	NA	NA	NA	ENST00000372330	6363
MMRN1	1	0	0	0	0	NA	NA	NA	ENST00000264790	11052
MN1	0	1	0	0	0	NA	NA	NA	ENST00000302326	11880
MON2	0	1	0	0	0	NA	NA	NA	ENST00000393630	15453
MORN1	1	0	0	0	0	NA	NA	NA	ENST00000378531	4473
MORN5	0	0	1	0	0	NA	NA	NA	ENST00000373764	1449
MOSPD3	1	0	0	0	0	NA	NA	NA	ENST00000223054	2115
MPDZ	0	0	1	0	0	NA	NA	NA	ENST00000319217	18630
MPHOSPH9	0	0	0	1	0	NA	NA	NA	ENST00000606320	10647
MPI	1	0	0	0	0	NA	NA	NA	ENST00000352410	3807
MPP3	0	1	0	0	0	NA	NA	NA	ENST00000398389	5265
MPPED2	1	1	0	0	0	NA	NA	NA	ENST00000358117	2646
MPV17	0	1	0	0	0	NA	NA	NA	ENST00000233545	1584
MRC1	0	1	0	0	0	NA	NA	NA	ENST00000569591	13104
MRE11A	0	1	0	0	0	NA	NA	NA	ENST00000323929	6372
MRGPRE	1	1	0	0	0	NA	NA	NA	ENST00000389832	2808
MRGPRX4	0	2	0	0	0	NA	NA	NA	ENST00000314254	2898
MRI1	1	0	0	0	0	NA	NA	NA	ENST00000040663	3321
MROH1	1	0	0	0	0	NA	NA	NA	ENST00000326134	14769
MROH2B	0	1	0	0	0	NA	NA	NA	ENST00000399564	14265
MROH5	0	1	0	0	0	NA	NA	NA	ENST00000621837	11853
MROH9	0	2	0	0	0	NA	NA	NA	ENST00000367759	7749
MRPL32	1	0	0	0	0	NA	NA	NA	ENST00000223324	1692
MRPL37	1	0	0	0	0	NA	NA	NA	ENST00000360840	3807
MRPS9	0	1	0	0	0	NA	NA	NA	ENST00000258455	3564
MSH2	0	1	0	0	0	NA	NA	NA	ENST00000233146	8406
MSH6	0	0	1	0	0	NA	NA	NA	ENST00000234420	12240
MSL1	1	0	0	0	0	NA	NA	NA	ENST00000398532	5526
MSLN	1	0	0	0	0	NA	NA	NA	ENST00000382862	5670
MSMO1	0	0	0	1	0	NA	NA	NA	ENST00000261507	2637
MSR1	1	1	0	0	0	NA	NA	NA	ENST00000262101	4059
MTCL1	0	1	0	0	0	NA	NA	NA	ENST00000306329	17145
MTHFD1L	1	1	0	0	0	NA	NA	NA	ENST00000367321	8802
MTHFD2L	0	1	0	0	0	NA	NA	NA	ENST00000395759	3123
MTMR2	1	0	0	0	0	NA	NA	NA	ENST00000346299	5787
MTMR8	0	1	0	0	0	NA	NA	NA	ENST00000374852	6336
MTR	0	1	0	0	0	NA	NA	NA	ENST00000366577	11385
MTTP	1	0	0	0	0	NA	NA	NA	ENST00000265517	8046
MTUS2	0	1	0	0	0	NA	NA	NA	ENST00000612955	12411
MUC13	0	1	0	0	0	NA	NA	NA	ENST00000616727	4608
MUC16	0	14	0	1	0	4.99999999014905	2.20426903544533	NA	ENST00000397910	130563
MUC17	0	1	0	0	0	NA	NA	NA	ENST00000306151	40437
MUC4	0	1	0	1	3	4.99999456017681	-1.7915896399665	NA	ENST00000463781	48708
MUC6	0	1	0	0	0	NA	NA	NA	ENST00000421673	21951
MUC7	0	1	0	0	0	NA	NA	NA	ENST00000304887	3393
MUL1	0	1	0	0	0	NA	NA	NA	ENST00000264198	3168
MURC	1	0	0	0	0	NA	NA	NA	ENST00000307584	3276
MUS81	0	1	0	0	0	NA	NA	NA	ENST00000308110	4959
MUT	0	1	0	0	0	NA	NA	NA	ENST00000274813	6750
MX2	1	0	0	0	0	NA	NA	NA	ENST00000330714	6435
MXRA5	0	2	0	0	0	NA	NA	NA	ENST00000217939	25452
MYBPC1	1	0	0	0	0	NA	NA	NA	ENST00000550270	10269
MYCBP2	0	0	0	1	0	NA	NA	NA	ENST00000357337	41760
MYEF2	0	1	0	0	0	NA	NA	NA	ENST00000324324	5400
MYH15	0	1	0	0	0	NA	NA	NA	ENST00000273353	17514
MYH2	0	1	0	0	0	NA	NA	NA	ENST00000245503	17469
MYH4	0	1	0	0	0	NA	NA	NA	ENST00000255381	17451
MYH8	0	1	0	0	0	NA	NA	NA	ENST00000403437	17433
MYLK	0	2	0	0	0	NA	NA	NA	ENST00000360304	17226
MYLK2	0	2	0	0	0	NA	NA	NA	ENST00000375985	5364
MYO10	1	1	0	0	0	NA	NA	NA	ENST00000513610	18522
MYO15A	0	1	0	0	0	NA	NA	NA	ENST00000205890	31770
MYO18A	0	1	0	0	0	NA	NA	NA	ENST00000527372	18486
MYO1F	0	3	0	0	0	4.99999996007339	-4.99890204440884	NA	ENST00000338257	9882
MYO1G	0	0	0	0	1	NA	NA	NA	ENST00000258787	9162
MYO5A	0	1	0	0	0	NA	NA	NA	ENST00000399231	16695
MYO7A	1	0	0	0	0	NA	NA	NA	ENST00000409709	19935
MYO7B	0	1	0	0	0	NA	NA	NA	ENST00000409816	19044
MYO9B	1	0	0	0	0	NA	NA	NA	ENST00000594824	19413
MYOCD	1	1	0	0	0	NA	NA	NA	ENST00000343344	8442
MYOF	0	2	0	0	0	NA	NA	NA	ENST00000359263	18549
MYOM1	1	0	0	0	0	NA	NA	NA	ENST00000356443	15165
MYOM2	1	1	0	0	0	NA	NA	NA	ENST00000262113	13185
MYOM3	1	1	0	0	0	NA	NA	NA	ENST00000374434	12933
MYT1	1	0	0	0	0	NA	NA	NA	ENST00000328439	10089
MYT1L	0	1	0	0	0	NA	NA	NA	ENST00000399161	10674
N4BP2L2	0	1	0	0	0	NA	NA	NA	ENST00000399396	6768
NAA38	1	0	0	0	0	NA	NA	NA	ENST00000575771	1125
NAALADL2	0	0	1	1	0	NA	NA	NA	ENST00000454872	7155
NABP2	0	1	0	0	0	NA	NA	NA	ENST00000267023	1899
NACC1	0	1	0	0	0	NA	NA	NA	ENST00000292431	4743
NAGPA	0	1	0	0	0	NA	NA	NA	ENST00000312251	4635
NAP1L1	0	1	0	0	0	NA	NA	NA	ENST00000261182	3519
NAPSA	1	0	0	0	0	NA	NA	NA	ENST00000253719	3780
NAT16	0	1	0	0	0	NA	NA	NA	ENST00000300303	3321
NAV3	1	2	0	0	0	-0.672472067454861	-4.99999683942005	NA	ENST00000397909	21465
NBAS	0	1	0	0	0	NA	NA	NA	ENST00000281513	21339
NBEAL1	1	1	0	0	0	NA	NA	NA	ENST00000449802	24246
NBPF15	0	1	0	0	0	NA	NA	NA	ENST00000488031	6030
NCAM1	1	0	0	0	0	NA	NA	NA	ENST00000316851	7722
NCAPD2	1	0	0	0	0	NA	NA	NA	ENST00000315579	12609
NCK2	0	1	0	0	0	NA	NA	NA	ENST00000233154	3420
NCKAP5	1	1	0	0	0	NA	NA	NA	ENST00000409261	17181
NCOA1	0	1	0	0	0	NA	NA	NA	ENST00000348332	12969
NCOA6	0	1	0	0	0	NA	NA	NA	ENST00000359003	18567
NCOR2	0	1	0	0	0	NA	NA	NA	ENST00000405201	22626
NDN	1	0	0	0	0	NA	NA	NA	ENST00000331837	2889
NDRG2	0	1	0	0	0	NA	NA	NA	ENST00000298687	3339
NDUFB8	0	1	0	0	0	NA	NA	NA	ENST00000299166	1674
NEB	0	2	0	0	0	NA	NA	NA	ENST00000172853	60021
NECAP1	0	1	0	0	0	NA	NA	NA	ENST00000339754	2475
NECTIN1	0	1	0	0	0	NA	NA	NA	ENST00000264025	4653
NECTIN3	0	1	0	0	0	NA	NA	NA	ENST00000485303	4941
NEDD1	0	1	0	0	0	NA	NA	NA	ENST00000266742	5940
NEDD4L	0	1	0	0	0	NA	NA	NA	ENST00000400345	8775
NEDD9	1	0	0	0	0	NA	NA	NA	ENST00000379446	7506
NEFL	1	0	0	0	0	NA	NA	NA	ENST00000610854	4887
NEK2	0	1	0	0	0	NA	NA	NA	ENST00000366999	4005
NEK8	1	0	0	0	0	NA	NA	NA	ENST00000268766	6228
NELFA	0	1	0	0	0	NA	NA	NA	ENST00000411638	4752
NELFCD	1	0	0	0	0	NA	NA	NA	ENST00000602795	5391
NELFE	0	1	0	0	0	NA	NA	NA	ENST00000375429	3420
NELL1	0	0	1	0	0	NA	NA	NA	ENST00000357134	7290
NES	0	1	0	0	0	NA	NA	NA	ENST00000368223	14589
NETO1	0	1	0	0	0	NA	NA	NA	ENST00000327305	4797
NEURL1	1	0	0	0	0	NA	NA	NA	ENST00000369780	5166
NF1	1	0	2	2	0	-4.99999900677537	4.83239637413788	NA	ENST00000358273	25551
NF2	1	0	0	0	0	NA	NA	NA	ENST00000338641	5355
NFE2	0	2	0	0	0	NA	NA	NA	ENST00000312156	3357
NFIA	2	1	0	0	0	-1.74288186078437	-4.99999381065767	NA	ENST00000403491	4581
NFYA	0	1	0	0	1	NA	NA	NA	ENST00000341376	3123
NGFR	0	1	0	0	0	NA	NA	NA	ENST00000172229	3843
NHSL1	0	1	0	0	0	NA	NA	NA	ENST00000427025	14490
NID2	1	1	0	0	0	NA	NA	NA	ENST00000216286	12375
NIFK	0	1	0	0	0	NA	NA	NA	ENST00000285814	2637
NIPAL3	1	1	0	0	0	NA	NA	NA	ENST00000374399	3654
NIPAL4	0	2	0	0	0	NA	NA	NA	ENST00000311946	4194
NKAPL	0	1	0	0	0	NA	NA	NA	ENST00000343684	3618
NLGN1	0	1	1	0	0	NA	NA	NA	ENST00000457714	7407
NLGN4X	0	1	1	0	0	NA	NA	NA	ENST00000275857	7344
NLN	0	2	0	0	0	NA	NA	NA	ENST00000380985	6336
NLRC5	0	1	0	0	0	NA	NA	NA	ENST00000262510	16794
NLRP1	0	1	0	0	0	NA	NA	NA	ENST00000572272	13257
NLRP10	1	0	0	0	0	NA	NA	NA	ENST00000328600	5895
NLRP11	0	1	0	0	0	NA	NA	NA	ENST00000589093	9297
NLRP12	0	1	0	0	0	NA	NA	NA	ENST00000324134	9549
NLRP3	0	3	0	0	0	4.99999989688354	-4.99578810611598	NA	ENST00000336119	9324
NLRP4	0	0	1	0	0	NA	NA	NA	ENST00000301295	8946
NLRP5	0	2	0	0	0	NA	NA	NA	ENST00000390649	10800
NLRP8	0	1	0	0	0	NA	NA	NA	ENST00000291971	9432
NLRP9	1	1	0	0	0	NA	NA	NA	ENST00000332836	8919
NMUR1	1	0	0	0	0	NA	NA	NA	ENST00000305141	3834
NOCT	0	0	1	0	0	NA	NA	NA	ENST00000280614	3879
NOL11	0	1	0	0	0	NA	NA	NA	ENST00000253247	6471
NOL4L	1	0	0	0	0	NA	NA	NA	ENST00000621426	6120
NOL9	0	1	0	0	0	NA	NA	NA	ENST00000377705	6318
NOMO1	0	0	1	0	0	NA	NA	NA	ENST00000287667	10998
NOP2	1	0	0	0	0	NA	NA	NA	ENST00000322166	7308
NOP56	0	1	0	0	0	NA	NA	NA	ENST00000329276	5346
NOS1	0	1	0	0	0	NA	NA	NA	ENST00000317775	12906
NOS2	0	1	0	0	0	NA	NA	NA	ENST00000313735	10377
NOS3	0	4	0	0	0	4.99999625926742	-4.99813915661406	NA	ENST00000297494	10827
NOTCH3	0	1	0	0	0	NA	NA	NA	ENST00000263388	20889
NOTCH4	0	2	0	0	0	NA	NA	NA	ENST00000375023	18027
NOVA1	0	1	0	0	0	NA	NA	NA	ENST00000539517	4563
NPAP1	0	2	0	0	0	NA	NA	NA	ENST00000329468	10404
NPAS3	1	0	0	0	0	NA	NA	NA	ENST00000356141	8397
NPC1L1	0	1	0	0	0	NA	NA	NA	ENST00000289547	12231
NPHP3	0	0	0	0	1	NA	NA	NA	ENST00000337331	11970
NPHS1	1	0	0	0	0	NA	NA	NA	ENST00000378910	11169
NPIPB5	0	1	0	0	0	NA	NA	NA	ENST00000424340	10197
NPR3	0	1	0	0	0	NA	NA	NA	ENST00000265074	4869
NPSR1	0	0	1	0	0	NA	NA	NA	ENST00000360581	3339
NPTX2	0	0	1	0	0	NA	NA	NA	ENST00000265634	3879
NPY4R	0	1	0	0	0	NA	NA	NA	ENST00000374312	3375
NR1H3	1	0	0	0	0	NA	NA	NA	ENST00000441012	4023
NR2C2AP	0	1	0	0	0	NA	NA	NA	ENST00000331552	1251
NR2E3	0	1	0	0	0	NA	NA	NA	ENST00000617575	3690
NR2F6	1	0	0	0	0	NA	NA	NA	ENST00000291442	3636
NR4A1	0	1	0	0	0	NA	NA	NA	ENST00000243050	5382
NR5A2	0	1	0	0	0	NA	NA	NA	ENST00000367362	4869
NRAP	0	1	0	0	0	NA	NA	NA	ENST00000359988	15570
NRAS	0	1	0	0	0	NA	NA	NA	ENST00000369535	1701
NRG3	0	2	0	0	0	NA	NA	NA	ENST00000404547	6480
NRIP2	0	1	0	0	0	NA	NA	NA	ENST00000337508	2529
NRIP3	0	1	0	0	0	NA	NA	NA	ENST00000309166	2169
NRK	0	1	0	0	0	NA	NA	NA	ENST00000243300	14238
NRROS	1	0	0	0	0	NA	NA	NA	ENST00000328557	6228
NRXN2	0	1	0	0	0	NA	NA	NA	ENST00000265459	15408
NRXN3	1	0	0	0	0	NA	NA	NA	ENST00000554719	9549
NSD1	0	1	1	0	0	NA	NA	NA	ENST00000439151	24264
NTF3	0	1	0	0	0	NA	NA	NA	ENST00000331010	2313
NTF4	0	1	0	0	0	NA	NA	NA	ENST00000593537	1890
NTMT1	1	0	0	0	0	NA	NA	NA	ENST00000372480	2007
NTN3	0	1	0	0	0	NA	NA	NA	ENST00000293973	5220
NTN4	0	1	0	0	0	NA	NA	NA	ENST00000343702	5652
NTNG1	0	1	0	0	0	NA	NA	NA	ENST00000370068	4851
NTRK2	0	1	0	0	0	NA	NA	NA	ENST00000323115	7398
NTRK3	0	1	0	0	0	NA	NA	NA	ENST00000360948	7551
NUDT22	1	0	0	0	0	NA	NA	NA	ENST00000279206	2727
NUDT4	0	1	0	0	0	NA	NA	NA	ENST00000415493	1620
NUDT9	0	2	0	0	0	NA	NA	NA	ENST00000302174	3150
NUFIP1	0	1	0	0	0	NA	NA	NA	ENST00000379161	4455
NUFIP2	0	1	0	0	0	NA	NA	NA	ENST00000225388	6255
NUMB	1	0	0	0	0	NA	NA	NA	ENST00000355058	5859
NUMBL	1	0	0	0	0	NA	NA	NA	ENST00000252891	5481
NUP155	0	1	0	0	0	NA	NA	NA	ENST00000231498	12519
NUP160	0	2	0	0	0	NA	NA	NA	ENST00000378460	12924
NUP188	0	0	0	2	0	NA	NA	NA	ENST00000372577	15741
NUP205	1	0	0	0	0	NA	NA	NA	ENST00000285968	18108
NUP210	0	1	0	0	0	NA	NA	NA	ENST00000254508	16983
NUP98	1	0	0	0	0	NA	NA	NA	ENST00000359171	16353
NUTM1	1	0	0	0	0	NA	NA	NA	ENST00000333756	10188
NWD1	0	2	0	0	0	NA	NA	NA	ENST00000552788	14076
NXPE3	0	1	0	0	0	NA	NA	NA	ENST00000273347	5031
NXPH2	0	1	0	0	0	NA	NA	NA	ENST00000272641	2376
NYAP2	0	0	1	0	0	NA	NA	NA	ENST00000272907	5877
NYX	1	0	0	0	0	NA	NA	NA	ENST00000342595	4329
OAS1	0	0	1	0	0	NA	NA	NA	ENST00000202917	3600
OBSCN	3	2	0	0	0	-1.03449217679939	-4.99999943795701	NA	ENST00000422127	71712
OCRL	1	1	0	0	0	NA	NA	NA	ENST00000371113	8109
ODAM	0	1	0	0	0	NA	NA	NA	ENST00000396094	2511
ODF3B	0	1	0	0	0	NA	NA	NA	ENST00000329363	2277
OGDH	1	0	0	0	0	NA	NA	NA	ENST00000222673	9207
OGFOD3	1	0	0	0	0	NA	NA	NA	ENST00000313056	2871
OGG1	0	1	0	0	0	NA	NA	NA	ENST00000344629	3105
OIT3	0	1	0	0	0	NA	NA	NA	ENST00000334011	4905
OLAH	0	1	0	0	0	NA	NA	NA	ENST00000378228	2385
OLFM4	2	0	0	0	0	NA	NA	NA	ENST00000219022	4590
OLFML2B	0	1	0	0	0	NA	NA	NA	ENST00000294794	6750
OLIG2	0	1	0	0	0	NA	NA	NA	ENST00000333337	2907
OMA1	1	0	0	0	0	NA	NA	NA	ENST00000371226	4716
OMD	0	1	0	0	0	NA	NA	NA	ENST00000375550	3789
OMG	0	1	0	0	0	NA	NA	NA	ENST00000247271	3960
